location-long,location-lat,date,time
-78.6570816,42.7988288,3/23/2022,15:27:21
-78.657472,42.7988,3/23/2022,15:37:24
-78.6573312,42.799264,3/23/2022,15:47:21
-78.6585536,42.7988448,3/23/2022,15:57:25
-78.6583168,42.7987168,3/23/2022,16:08:01
-78.6581184,42.7987104,3/23/2022,16:17:39
-78.6584768,42.7987936,3/23/2022,16:27:21
-78.6586176,42.798848,3/23/2022,16:37:21
-78.6595456,42.798752,3/23/2022,16:47:21
-78.6560192,42.7968128,3/23/2022,16:57:55
-78.654272,42.7970432,3/23/2022,17:07:23
-78.6531072,42.7943264,3/23/2022,17:17:22
-78.6525504,42.7934048,3/23/2022,17:27:19
-78.6524096,42.7931712,3/23/2022,17:37:20
-78.6513152,42.7931936,3/23/2022,17:37:42
-78.6520832,42.793456,3/23/2022,17:38:05
-78.6518336,42.7934176,3/23/2022,17:38:29
-78.6563264,42.797296,3/23/2022,17:47:49
-78.6548928,42.7999008,3/23/2022,17:57:25
-78.6548096,42.8002496,3/23/2022,17:57:39
-78.6552896,42.8001824,3/23/2022,17:57:59
-78.6549888,42.8002144,3/23/2022,17:58:19
-78.6540224,42.801248,3/23/2022,18:07:20
-78.6539008,42.8027968,3/23/2022,18:17:39
-78.647872,42.8087872,3/23/2022,19:57:51
-78.6477632,42.8088672,3/23/2022,22:58:19
-78.6477056,42.8087744,3/24/2022,4:59:31
-78.648832,42.8021472,3/24/2022,7:57:55
-78.6490944,42.8033984,3/24/2022,10:57:54
-78.6569216,42.7933088,3/24/2022,13:58:19
-78.6559552,42.7930592,3/24/2022,14:27:39
-78.6516032,42.7914688,3/24/2022,14:37:39
-78.6515072,42.7908416,3/24/2022,14:47:28
-78.6546048,42.7903296,3/24/2022,14:57:25
-78.6557696,42.789936,3/24/2022,15:07:25
-78.6555008,42.793312,3/24/2022,15:17:25
-78.6559744,42.793664,3/24/2022,15:27:26
-78.6568,42.7947744,3/24/2022,15:37:55
-78.6566912,42.79544,3/24/2022,15:47:26
-78.6553408,42.7966144,3/24/2022,15:57:23
-78.6553728,42.7953696,3/24/2022,16:07:21
-78.6552128,42.7943296,3/24/2022,16:07:41
-78.65504,42.7939616,3/24/2022,16:08:01
-78.654112,42.7939488,3/24/2022,16:08:21
-78.6528256,42.7937152,3/24/2022,16:08:41
-78.6519104,42.7937216,3/24/2022,16:09:01
-78.6508544,42.7934304,3/24/2022,16:09:21
-78.65184,42.7929088,3/24/2022,16:09:40
-78.6525376,42.7926144,3/24/2022,16:10:01
-78.653856,42.7929152,3/24/2022,16:10:21
-78.6537216,42.7929152,3/24/2022,16:10:41
-78.652992,42.7929952,3/24/2022,16:11:00
-78.6511104,42.792896,3/24/2022,16:11:21
-78.6493824,42.793008,3/24/2022,16:11:41
-78.6472384,42.7926624,3/24/2022,16:12:01
-78.648288,42.792736,3/24/2022,16:12:21
-78.6490304,42.791056,3/24/2022,16:12:41
-78.6489152,42.7889344,3/24/2022,16:13:02
-78.6498048,42.7881344,3/24/2022,16:13:20
-78.6508928,42.7885536,3/24/2022,16:13:41
-78.6512384,42.7895104,3/24/2022,16:14:00
-78.6513664,42.7896096,3/24/2022,16:14:21
-78.6511232,42.7894432,3/24/2022,16:14:44
-78.6516544,42.7897568,3/24/2022,16:15:04
-78.6513472,42.7896544,3/24/2022,16:17:21
-78.651328,42.7907456,3/24/2022,16:27:23
-78.6503744,42.7905184,3/24/2022,16:37:30
-78.6508928,42.7909472,3/24/2022,16:47:31
-78.6522432,42.7891744,3/24/2022,16:57:23
-78.6542528,42.7906048,3/24/2022,17:07:23
-78.6560256,42.7967424,3/24/2022,17:17:50
-78.6566144,42.7968864,3/24/2022,17:27:22
-78.6518656,42.7912448,3/24/2022,17:37:23
-78.6515904,42.7910624,3/24/2022,17:37:41
-78.65232,42.7910432,3/24/2022,17:38:01
-78.6522688,42.7910496,3/24/2022,17:38:23
-78.6515264,42.7910816,3/24/2022,17:47:24
-78.6554176,42.7970368,3/24/2022,17:57:24
-78.6547456,42.7984544,3/24/2022,18:07:22
-78.65664,42.7942176,3/24/2022,18:17:22
-78.6568448,42.7923552,3/24/2022,18:27:24
-78.657568,42.7920832,3/24/2022,18:37:39
-78.6576832,42.7921216,3/24/2022,18:47:21
-78.6579968,42.7909472,3/24/2022,18:57:20
-78.6496832,42.7909536,3/24/2022,19:07:32
-78.6474752,42.7907648,3/24/2022,19:17:20
-78.6467584,42.7897728,3/24/2022,19:27:23
-78.6510784,42.7908448,3/24/2022,19:37:39
-78.6504256,42.7913504,3/24/2022,19:47:54
-78.6504256,42.791824,3/24/2022,19:57:32
-78.6501376,42.7921056,3/24/2022,20:08:05
-78.6504192,42.7919648,3/24/2022,20:17:55
-78.6502464,42.7912608,3/24/2022,20:27:34
-78.6505408,42.7915072,3/24/2022,20:37:31
-78.6504576,42.7916448,3/24/2022,20:47:29
-78.6504768,42.791616,3/24/2022,20:57:38
-78.650592,42.7919552,3/24/2022,21:07:25
-78.6504576,42.7916096,3/24/2022,21:18:42
-78.6504384,42.7914272,3/24/2022,21:27:34
-78.650528,42.7917376,3/24/2022,21:37:56
-78.6499776,42.7909056,3/24/2022,21:47:23
-78.650688,42.7920832,3/24/2022,21:57:26
-78.6505344,42.7918144,3/24/2022,22:07:49
-78.6505408,42.7916896,3/24/2022,22:17:22
-78.6503616,42.791808,3/24/2022,22:27:50
-78.6505984,42.7916064,3/24/2022,22:38:29
-78.6503808,42.7918272,3/24/2022,22:47:34
-78.6504064,42.7915296,3/24/2022,22:57:27
-78.65056,42.791728,3/25/2022,1:58:09
-78.6505216,42.7918144,3/25/2022,4:58:39
-78.6474048,42.79096,3/25/2022,7:57:38
-78.6534784,42.7976384,3/25/2022,10:57:49
-78.6534208,42.7967008,3/25/2022,13:57:49
-78.6534656,42.7969536,3/25/2022,16:58:25
-78.6524032,42.7907296,3/25/2022,19:57:58
-78.6522624,42.7906272,3/26/2022,1:59:31
-78.6522048,42.7909152,3/26/2022,4:59:07
-78.6535104,42.7972416,3/26/2022,7:58:25
-78.6549312,42.7989344,3/26/2022,10:58:01
-78.655424,42.7976384,3/26/2022,13:57:59
-78.6549248,42.798304,3/26/2022,16:57:55
-78.651296,42.790272,3/26/2022,19:58:31
-78.6512576,42.7902944,3/27/2022,4:58:39
-78.6512768,42.7902144,3/27/2022,7:57:56
-78.6546432,42.7986912,3/27/2022,10:58:01
-78.6553472,42.7978368,3/27/2022,13:57:55
-78.5987392,42.7936672,3/27/2022,19:57:55
-78.59904,42.7937312,3/27/2022,22:58:24
-78.5990592,42.7936896,3/28/2022,4:58:46
-78.5948608,42.7884896,3/28/2022,7:58:01
-78.5961536,42.7842944,3/28/2022,10:57:54
-78.5953664,42.7833472,3/28/2022,13:58:01
-78.596672,42.7863968,3/28/2022,15:37:25
-78.5962624,42.7855296,3/28/2022,15:47:55
-78.5963648,42.7844672,3/28/2022,15:57:22
-78.5962048,42.7840096,3/28/2022,16:07:22
-78.5960704,42.7841504,3/28/2022,16:17:25
-78.5961984,42.7840896,3/28/2022,16:27:22
-78.5970624,42.7866176,3/28/2022,16:37:33
-78.596032,42.7867936,3/28/2022,16:47:20
-78.5972352,42.7870048,3/28/2022,16:57:28
-78.5905984,42.7901184,3/28/2022,17:07:39
-78.5879744,42.7905184,3/28/2022,17:17:32
-78.5879296,42.7908064,3/28/2022,17:17:39
-78.587744,42.7907776,3/28/2022,17:18:17
-78.5877632,42.7908096,3/28/2022,17:18:58
-78.587488,42.790336,3/28/2022,17:27:49
-78.595584,42.785728,3/28/2022,17:37:39
-78.5969088,42.7864544,3/28/2022,17:47:25
-78.5967552,42.7863584,3/28/2022,17:57:21
-78.5969984,42.7861024,3/28/2022,18:07:24
-78.5970432,42.7861216,3/28/2022,18:18:25
-78.5971776,42.7855808,3/28/2022,19:57:55
-78.5969408,42.7856448,3/28/2022,22:59:33
-78.5970624,42.7855232,3/29/2022,1:59:31
-78.59696,42.785488,3/29/2022,4:58:01
-78.5970368,42.7860448,3/29/2022,7:57:48
-78.5971648,42.786704,3/29/2022,10:57:48
-78.59504,42.7908064,3/29/2022,13:57:47
-78.5953472,42.789552,3/29/2022,16:17:54
-78.595424,42.7898176,3/29/2022,16:27:23
-78.5954816,42.7897248,3/29/2022,16:37:39
-78.5950528,42.7898592,3/29/2022,16:47:24
-78.5949952,42.789872,3/29/2022,16:57:25
-78.5953216,42.7897696,3/29/2022,17:07:39
-78.5959616,42.790528,3/29/2022,17:17:26
-78.5946496,42.7893568,3/29/2022,17:27:24
-78.5946624,42.7894624,3/29/2022,17:37:27
-78.594688,42.7896896,3/29/2022,17:47:23
-78.5947136,42.7895648,3/29/2022,17:57:24
-78.5946304,42.7896416,3/29/2022,18:07:25
-78.5944832,42.7897568,3/29/2022,18:17:25
-78.5947584,42.7896192,3/29/2022,18:27:25
-78.5945728,42.7894336,3/29/2022,18:37:53
-78.5946112,42.7894272,3/29/2022,18:47:21
-78.5946944,42.7893664,3/29/2022,18:57:22
-78.5955584,42.7890784,3/29/2022,19:07:25
-78.595552,42.7894368,3/29/2022,19:17:40
-78.5951872,42.7894944,3/29/2022,19:27:29
-78.5956224,42.7894336,3/29/2022,19:57:25
-78.59552,42.7894272,3/29/2022,22:57:55
-78.595584,42.7893408,3/30/2022,1:58:47
-78.5954944,42.7892992,3/30/2022,4:58:44
-78.5956288,42.790448,3/30/2022,7:58:01
-78.5946368,42.7911136,3/30/2022,10:57:55
-78.5947648,42.7912,3/30/2022,13:57:39
-78.595168,42.7908128,3/30/2022,16:57:54
-78.5957632,42.7893536,3/30/2022,19:57:55
-78.5956416,42.789296,3/31/2022,1:58:01
-78.5956096,42.7891936,3/31/2022,4:57:55
-78.5957248,42.7892864,3/31/2022,7:58:28
-78.5946432,42.7893056,3/31/2022,10:58:05
-78.594336,42.7906784,3/31/2022,13:58:40
-78.594976,42.790672,3/31/2022,16:57:55
-78.5955072,42.789664,3/31/2022,19:58:01
-78.5957504,42.789424,3/31/2022,22:58:09
-78.5956288,42.7898016,4/1/2022,1:59:13
-78.595296,42.7894848,4/1/2022,4:58:50
-78.5944448,42.7880672,4/1/2022,7:57:53
-78.5953536,42.788688,4/1/2022,10:58:01
-78.592544,42.7904896,4/1/2022,13:58:19
-78.5951296,42.790352,4/1/2022,16:07:53
-78.5959936,42.7889824,4/1/2022,16:17:24
-78.5928832,42.7894336,4/1/2022,16:27:27
-78.593248,42.7893856,4/1/2022,16:37:27
-78.5926976,42.7892448,4/1/2022,16:58:02
-78.5980544,42.7934656,4/1/2022,19:58:25
-78.5979968,42.7935424,4/2/2022,4:58:45
-78.5958144,42.7905376,4/2/2022,7:57:54
-78.5954432,42.7917248,4/2/2022,10:57:54
-78.5954816,42.7916608,4/2/2022,11:47:21
-78.5947776,42.789536,4/2/2022,11:57:22
-78.5951232,42.7905792,4/2/2022,12:07:21
-78.5929344,42.79168,4/2/2022,12:17:48
-78.593056,42.7894432,4/2/2022,12:27:25
-78.592832,42.7899488,4/2/2022,12:37:39
-78.5947136,42.7913184,4/2/2022,12:47:37
-78.59504,42.7917952,4/2/2022,12:57:35
-78.5948736,42.7904704,4/2/2022,13:07:28
-78.594656,42.7909472,4/2/2022,13:17:49
-78.5955072,42.7916832,4/2/2022,13:27:19
-78.5935104,42.792976,4/2/2022,13:37:19
-78.594336,42.7931968,4/2/2022,13:37:41
-78.5967168,42.7956512,4/2/2022,13:38:01
-78.5991616,42.7977184,4/2/2022,13:38:19
-78.601664,42.8000576,4/2/2022,13:38:41
-78.6034176,42.801152,4/2/2022,13:38:59
-78.6037568,42.8015712,4/2/2022,13:39:18
-78.604384,42.8030848,4/2/2022,13:39:42
-78.6050048,42.8034176,4/2/2022,13:40:01
-78.6050112,42.8040736,4/2/2022,13:40:19
-78.6072448,42.805104,4/2/2022,13:40:41
-78.6059584,42.8060096,4/2/2022,13:41:01
-78.607232,42.8068096,4/2/2022,13:41:22
-78.6101888,42.80784,4/2/2022,13:41:40
-78.6124544,42.8091936,4/2/2022,13:42:02
-78.6143744,42.8101504,4/2/2022,13:42:23
-78.614912,42.8112832,4/2/2022,13:42:40
-78.6159104,42.8114976,4/2/2022,13:43:00
-78.6165376,42.8122432,4/2/2022,13:43:19
-78.6152896,42.8121216,4/2/2022,13:43:41
-78.6149056,42.8121696,4/2/2022,13:44:00
-78.6142272,42.8122304,4/2/2022,13:44:20
-78.6151488,42.8122368,4/2/2022,13:44:43
-78.6149696,42.8122112,4/2/2022,13:45:01
-78.614848,42.8122912,4/2/2022,13:45:24
-78.6150336,42.8122848,4/2/2022,13:45:43
-78.6149056,42.8121728,4/2/2022,13:47:21
-78.6145408,42.8124672,4/2/2022,13:57:49
-78.6121984,42.8116544,4/2/2022,14:07:19
-78.6119616,42.8116224,4/2/2022,14:07:40
-78.6107968,42.8117632,4/2/2022,14:08:00
-78.6103296,42.8117632,4/2/2022,14:08:21
-78.6096896,42.811616,4/2/2022,14:08:39
-78.6094208,42.8117248,4/2/2022,14:09:00
-78.6091264,42.811904,4/2/2022,14:09:19
-78.6084736,42.8119744,4/2/2022,14:09:40
-78.6074112,42.8119552,4/2/2022,14:10:01
-78.6072704,42.8116288,4/2/2022,14:10:20
-78.6081344,42.8111168,4/2/2022,14:10:39
-78.6110848,42.8107712,4/2/2022,14:11:01
-78.6133184,42.81152,4/2/2022,14:11:19
-78.61584,42.81064,4/2/2022,14:11:40
-78.617312,42.8102144,4/2/2022,14:11:59
-78.61872,42.809952,4/2/2022,14:12:19
-78.6188288,42.8096832,4/2/2022,14:12:39
-78.6183168,42.8096416,4/2/2022,14:12:59
-78.618112,42.8097088,4/2/2022,14:13:19
-78.6171392,42.8096416,4/2/2022,14:13:39
-78.61696,42.8100544,4/2/2022,14:13:59
-78.6162688,42.8101536,4/2/2022,14:14:19
-78.6159488,42.8098528,4/2/2022,14:14:38
-78.6161088,42.810016,4/2/2022,14:14:59
-78.6176576,42.8103648,4/2/2022,14:15:19
-78.620224,42.8105056,4/2/2022,14:15:40
-78.621536,42.8110976,4/2/2022,14:15:59
-78.6218624,42.8110176,4/2/2022,14:16:39
-78.6232192,42.8109024,4/2/2022,14:16:59
-78.624704,42.810752,4/2/2022,14:17:19
-78.6266304,42.8107232,4/2/2022,14:17:38
-78.6300224,42.811856,4/2/2022,14:18:00
-78.6330048,42.8127072,4/2/2022,14:18:20
-78.6357504,42.8135872,4/2/2022,14:18:38
-78.6390848,42.8145216,4/2/2022,14:19:00
-78.64208,42.8150528,4/2/2022,14:19:20
-78.6440256,42.8156608,4/2/2022,14:19:39
-78.6467712,42.8165056,4/2/2022,14:19:59
-78.6492224,42.8176352,4/2/2022,14:20:20
-78.651232,42.818928,4/2/2022,14:20:39
-78.6536512,42.8203776,4/2/2022,14:20:59
-78.6565888,42.821296,4/2/2022,14:21:20
-78.6587264,42.8220512,4/2/2022,14:21:38
-78.6566528,42.822352,4/2/2022,14:22:00
-78.6551424,42.824288,4/2/2022,14:22:19
-78.6536576,42.8260384,4/2/2022,14:22:38
-78.6553472,42.8263904,4/2/2022,14:22:59
-78.655808,42.8267296,4/2/2022,14:23:19
-78.656832,42.8270304,4/2/2022,14:23:38
-78.6585152,42.827712,4/2/2022,14:23:59
-78.659232,42.8280416,4/2/2022,14:24:19
-78.6606464,42.828048,4/2/2022,14:24:38
-78.6624896,42.828896,4/2/2022,14:24:58
-78.6645952,42.829152,4/2/2022,14:25:20
-78.6668864,42.8293504,4/2/2022,14:25:39
-78.6692032,42.8293888,4/2/2022,14:25:58
-78.6722816,42.8292512,4/2/2022,14:26:19
-78.6742912,42.8292512,4/2/2022,14:26:38
-78.6752448,42.8297184,4/2/2022,14:26:59
-78.6779008,42.8302208,4/2/2022,14:27:20
-78.680032,42.8304736,4/2/2022,14:27:39
-78.6818112,42.830208,4/2/2022,14:27:59
-78.6823104,42.8302944,4/2/2022,14:28:19
-78.6828224,42.8300928,4/2/2022,14:28:38
-78.6833408,42.8299776,4/2/2022,14:28:59
-78.6838272,42.8299968,4/2/2022,14:29:19
-78.68432,42.8296,4/2/2022,14:29:40
-78.6846848,42.8295296,4/2/2022,14:29:59
-78.6862464,42.8292,4/2/2022,14:30:20
-78.6876992,42.8291936,4/2/2022,14:30:38
-78.6892032,42.8280672,4/2/2022,14:30:59
-78.6903296,42.8276736,4/2/2022,14:31:19
-78.6914432,42.8274624,4/2/2022,14:31:39
-78.6923648,42.8273568,4/2/2022,14:31:58
-78.694496,42.827664,4/2/2022,14:32:19
-78.697312,42.8271264,4/2/2022,14:32:40
-78.6998208,42.8268544,4/2/2022,14:32:59
-78.7023168,42.8271328,4/2/2022,14:33:19
-78.704928,42.8255936,4/2/2022,14:33:40
-78.7073728,42.8258528,4/2/2022,14:33:58
-78.7106048,42.8259328,4/2/2022,14:34:19
-78.7127168,42.824704,4/2/2022,14:34:40
-78.7137216,42.824208,4/2/2022,14:34:59
-78.713632,42.8240448,4/2/2022,14:35:19
-78.7136,42.8239392,4/2/2022,14:35:41
-78.7129984,42.82368,4/2/2022,14:35:59
-78.712352,42.8235328,4/2/2022,14:36:21
-78.711808,42.8232128,4/2/2022,14:36:39
-78.7116096,42.8231392,4/2/2022,14:36:58
-78.7106624,42.822992,4/2/2022,14:37:18
-78.7116032,42.8231872,4/2/2022,14:37:38
-78.7144896,42.823728,4/2/2022,14:37:58
-78.718432,42.8242976,4/2/2022,14:38:20
-78.7214528,42.825088,4/2/2022,14:38:38
-78.7270272,42.8281376,4/2/2022,14:39:28
-78.7267904,42.8287552,4/2/2022,14:39:39
-78.7262656,42.8286144,4/2/2022,14:39:59
-78.725824,42.8287616,4/2/2022,14:40:18
-78.7265728,42.8288736,4/2/2022,14:40:38
-78.7261248,42.8285216,4/2/2022,14:40:58
-78.7257216,42.8285888,4/2/2022,14:41:18
-78.7278528,42.8287744,4/2/2022,14:41:38
-78.7302144,42.8291552,4/2/2022,14:41:58
-78.7318848,42.8297376,4/2/2022,14:42:18
-78.733888,42.83072,4/2/2022,14:42:38
-78.7334592,42.83072,4/2/2022,14:42:58
-78.7345792,42.830784,4/2/2022,14:43:18
-78.7364608,42.8304096,4/2/2022,14:43:38
-78.7390656,42.8301888,4/2/2022,14:43:58
-78.7392832,42.8302496,4/2/2022,14:44:19
-78.7385536,42.8301024,4/2/2022,14:44:38
-78.7380224,42.8298432,4/2/2022,14:44:58
-78.7377344,42.8296544,4/2/2022,14:45:18
-78.7393216,42.8299488,4/2/2022,14:45:38
-78.7421568,42.83032,4/2/2022,14:45:58
-78.7449408,42.8301344,4/2/2022,14:46:18
-78.7477696,42.8294752,4/2/2022,14:46:38
-78.7502336,42.8286784,4/2/2022,14:46:58
-78.7531904,42.8276672,4/2/2022,14:47:18
-78.7560448,42.8266592,4/2/2022,14:47:38
-78.7579968,42.8248928,4/2/2022,14:47:59
-78.7578112,42.823472,4/2/2022,14:48:18
-78.7572928,42.8232032,4/2/2022,14:48:38
-78.7567168,42.8230848,4/2/2022,14:48:58
-78.755968,42.8230272,4/2/2022,14:49:18
-78.7555072,42.8228576,4/2/2022,14:49:38
-78.7543488,42.8227168,4/2/2022,14:49:58
-78.7547072,42.8227584,4/2/2022,14:50:18
-78.7566592,42.8223808,4/2/2022,14:50:38
-78.7588096,42.8218848,4/2/2022,14:50:58
-78.7609984,42.8209984,4/2/2022,14:51:18
-78.7613632,42.820624,4/2/2022,14:51:38
-78.7613824,42.8205376,4/2/2022,14:51:58
-78.7629952,42.8194688,4/2/2022,14:52:18
-78.7647552,42.8196032,4/2/2022,14:52:38
-78.7668992,42.8189024,4/2/2022,14:52:58
-78.7688448,42.8190112,4/2/2022,14:53:18
-78.7681152,42.8186688,4/2/2022,14:53:38
-78.7676032,42.8185088,4/2/2022,14:53:58
-78.7671808,42.8184384,4/2/2022,14:54:18
-78.7671488,42.8190528,4/2/2022,14:54:38
-78.7659968,42.8191104,4/2/2022,14:54:58
-78.7652864,42.8191552,4/2/2022,14:55:18
-78.7650816,42.8187648,4/2/2022,14:55:38
-78.7637312,42.8183328,4/2/2022,14:55:58
-78.7629184,42.8184768,4/2/2022,14:56:18
-78.7647808,42.8188096,4/2/2022,14:56:38
-78.7671296,42.8201024,4/2/2022,14:56:59
-78.7683776,42.8215264,4/2/2022,14:57:18
-78.7689408,42.8223808,4/2/2022,14:57:38
-78.7688832,42.8223456,4/2/2022,14:57:59
-78.7695616,42.8219552,4/2/2022,14:58:18
-78.7693696,42.8219712,4/2/2022,14:58:38
-78.769824,42.8221248,4/2/2022,14:58:59
-78.769536,42.8219712,4/2/2022,14:59:18
-78.7697088,42.8218112,4/2/2022,15:07:18
-78.7702464,42.8233024,4/2/2022,15:17:20
-78.770432,42.8231584,4/2/2022,15:27:20
-78.7703232,42.8231552,4/2/2022,15:37:20
-78.7696,42.8229664,4/2/2022,15:47:19
-78.76976,42.82312,4/2/2022,15:57:20
-78.7702848,42.8231936,4/2/2022,16:08:19
-78.7707776,42.823232,4/2/2022,16:17:20
-78.768928,42.8224064,4/2/2022,16:27:33
-78.7705472,42.8228416,4/2/2022,16:37:47
-78.77024,42.8231616,4/2/2022,16:47:23
-78.7694784,42.8219872,4/2/2022,16:57:24
-78.7698496,42.8233056,4/2/2022,17:07:25
-78.7702912,42.8235616,4/2/2022,17:17:20
-78.76832,42.8242112,4/2/2022,17:27:39
-78.76784,42.8234528,4/2/2022,17:37:39
-78.769536,42.823008,4/2/2022,17:47:19
-78.7699968,42.8232736,4/2/2022,17:47:44
-78.7701312,42.8231936,4/2/2022,17:48:07
-78.7705024,42.8233184,4/2/2022,17:48:31
-78.7683648,42.8304512,4/2/2022,17:57:26
-78.7688064,42.837184,4/2/2022,18:07:40
-78.760768,42.8351296,4/2/2022,18:17:29
-78.7608512,42.8342336,4/2/2022,18:17:43
-78.7612544,42.8334912,4/2/2022,18:18:03
-78.7599744,42.83248,4/2/2022,18:18:27
-78.759872,42.8328704,4/2/2022,18:18:45
-78.7574592,42.8262336,4/2/2022,18:27:30
-78.7579584,42.8237472,4/2/2022,18:37:39
-78.7584128,42.8241728,4/2/2022,18:47:24
-78.7592,42.8236896,4/2/2022,18:57:36
-78.7591424,42.8234496,4/2/2022,19:07:33
-78.7593472,42.8237984,4/2/2022,19:17:55
-78.7589056,42.8239456,4/2/2022,19:27:32
-78.76064,42.8224832,4/2/2022,19:37:30
-78.7623872,42.8214464,4/2/2022,19:47:26
-78.7582976,42.821216,4/2/2022,19:57:32
-78.7584832,42.8210976,4/2/2022,20:07:55
-78.7582976,42.821008,4/2/2022,20:17:29
-78.7585344,42.8210464,4/2/2022,20:27:36
-78.7584704,42.8211456,4/2/2022,20:37:29
-78.7585088,42.8210592,4/2/2022,20:47:40
-78.7585984,42.8209952,4/2/2022,20:57:30
-78.7585664,42.8213312,4/2/2022,21:07:28
-78.7588352,42.8208384,4/2/2022,21:17:55
-78.758624,42.8210592,4/2/2022,21:27:28
-78.7583936,42.8213376,4/2/2022,21:37:31
-78.758592,42.8209568,4/2/2022,21:48:38
-78.7585728,42.8211264,4/2/2022,21:57:36
-78.7584384,42.8210912,4/2/2022,22:08:01
-78.7582272,42.82128,4/2/2022,22:17:27
-78.7583232,42.8210208,4/2/2022,22:27:31
-78.7580736,42.8209312,4/2/2022,22:37:28
-78.7583872,42.8211104,4/2/2022,22:47:30
-78.7577728,42.8211936,4/2/2022,22:57:51
-78.7584832,42.8210176,4/3/2022,1:58:22
-78.7584384,42.821152,4/3/2022,4:58:02
-78.7698752,42.8213152,4/3/2022,7:57:49
-78.7739648,42.8142752,4/3/2022,10:58:01
-78.7734144,42.8116544,4/3/2022,11:47:30
-78.7734016,42.8116832,4/3/2022,11:57:28
-78.7734208,42.811952,4/3/2022,12:07:39
-78.7734848,42.811264,4/3/2022,12:17:24
-78.7730112,42.8108608,4/3/2022,12:27:25
-78.7738048,42.811264,4/3/2022,12:37:24
-78.773248,42.8117664,4/3/2022,12:47:23
-78.77296,42.812848,4/3/2022,12:57:23
-78.774432,42.8137216,4/3/2022,13:07:39
-78.7718592,42.8117376,4/3/2022,13:17:49
-78.7721536,42.8111776,4/3/2022,13:27:28
-78.7746112,42.8153088,4/3/2022,13:38:25
-78.7765888,42.8174368,4/3/2022,13:48:31
-78.7778176,42.8168512,4/3/2022,13:57:22
-78.7807488,42.8191648,4/3/2022,14:07:21
-78.7799808,42.8192512,4/3/2022,14:17:21
-78.7795584,42.819888,4/3/2022,14:27:22
-78.7780288,42.8201376,4/3/2022,14:37:21
-78.7754496,42.8200256,4/3/2022,14:47:20
-78.7751936,42.8203552,4/3/2022,14:57:21
-78.7741568,42.8203872,4/3/2022,15:07:22
-78.76576,42.8156544,4/3/2022,15:17:21
-78.7635648,42.8146816,4/3/2022,15:17:40
-78.7613376,42.8135712,4/3/2022,15:17:59
-78.7604352,42.8129664,4/3/2022,15:18:20
-78.7604288,42.8130432,4/3/2022,15:18:40
-78.7599744,42.8128672,4/3/2022,15:19:01
-78.7584384,42.8123328,4/3/2022,15:19:20
-78.75648,42.8113664,4/3/2022,15:19:39
-78.7560832,42.8110496,4/3/2022,15:20:05
-78.7564992,42.8112672,4/3/2022,15:20:33
-78.7558848,42.8110432,4/3/2022,15:20:54
-78.7561728,42.8110432,4/3/2022,15:27:39
-78.7457344,42.8118912,4/3/2022,15:37:49
-78.7185536,42.8009984,4/3/2022,15:47:20
-78.7185088,42.7988544,4/3/2022,15:57:25
-78.717344,42.7978272,4/3/2022,16:07:23
-78.7138624,42.7999616,4/3/2022,16:17:20
-78.7121024,42.8002464,4/3/2022,16:17:40
-78.710944,42.8006592,4/3/2022,16:17:59
-78.7098496,42.8010368,4/3/2022,16:18:20
-78.70928,42.8012672,4/3/2022,16:18:39
-78.707968,42.801488,4/3/2022,16:18:59
-78.7074816,42.8016256,4/3/2022,16:19:18
-78.7063808,42.8015648,4/3/2022,16:19:39
-78.7049856,42.8018528,4/3/2022,16:20:00
-78.7041408,42.801664,4/3/2022,16:20:19
-78.7043712,42.8008928,4/3/2022,16:20:42
-78.7037056,42.8006912,4/3/2022,16:21:03
-78.7037824,42.8008032,4/3/2022,16:21:23
-78.6985536,42.8029792,4/3/2022,16:27:22
-78.6813376,42.802096,4/3/2022,16:37:29
-78.6811072,42.8023648,4/3/2022,16:48:01
-78.680704,42.8026528,4/3/2022,16:57:25
-78.6808704,42.8029568,4/3/2022,17:07:27
-78.6807488,42.8036448,4/3/2022,17:17:26
-78.6797056,42.8026976,4/3/2022,17:27:39
-78.6841536,42.7997664,4/3/2022,17:37:24
-78.6808768,42.8038368,4/3/2022,17:47:20
-78.6860352,42.80888,4/3/2022,17:57:24
